sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1681,1.290474772,0.213083953,9.751583099,9.838907242
ADXL345,1681,0.0,-4.079566479,10.042009354,10.83904171
MPU6050_A,1696,0.74220252,0.311246216,10.050858498,10.083029747
ADXL345,1696,0.0,-2.510502338,8.629852295,8.98760128
MPU6050_A,1711,-0.062249243,0.20590134,10.769119263,10.771267891
ADXL345,1711,0.0,-2.196689606,9.492836952,9.743684769
MPU6050_A,1726,1.26413846,0.174776718,9.866505623,9.948694229
ADXL345,1726,0.0,-3.84420681,9.335930824,10.096411705
MPU6050_A,1741,0.713472128,0.253785372,10.184933662,10.213047028
ADXL345,1741,-0.156906396,-2.745862007,9.335930824,9.732625008
MPU6050_A,1756,0.01436521,0.253785372,10.594342232,10.597391129
ADXL345,1756,-0.235359609,-2.275142908,9.728197098,9.993472099
MPU6050_A,1771,1.149216771,0.174776718,9.957485199,10.02510643
ADXL345,1771,0.313812792,-3.84420681,9.492836952,10.246479988
MPU6050_A,1786,1.142034173,0.239420176,9.923966408,9.992330551
ADXL345,1786,-0.313812792,-2.667408943,8.472946167,8.888440132
MPU6050_A,1801,0.177170932,0.229843363,10.491392136,10.495405197
ADXL345,1801,0.156906396,-2.82431531,9.414383888,9.830158234
MPU6050_A,1816,0.63206923,0.217872351,10.201693535,10.223577499
ADXL345,1816,0.0,-3.765753746,9.96355629,10.65144825
MPU6050_A,1831,1.082179189,0.229843363,9.943120003,10.004477501
ADXL345,1831,0.0,-2.667408943,7.68841362,8.137983322
MPU6050_A,1846,0.258573771,0.292092621,10.421959877,10.429258347
ADXL345,1846,0.0,-2.902768373,9.179024696,9.627074242
MPU6050_A,1861,0.622492433,0.246602774,10.196905136,10.218864441
ADXL345,1861,0.078453198,-3.138128042,9.728197098,10.2221241
MPU6050_A,1876,0.948103845,0.20590134,10.034099579,10.080895424
ADXL345,1876,0.235359609,-2.902768373,8.865211487,9.331315041
MPU6050_A,1891,0.323217243,0.253785372,10.438719749,10.446805954
ADXL345,1891,0.313812792,-2.981221676,9.728197098,10.179586411
MPU6050_A,1906,0.723048925,0.253785372,10.141838074,10.170746803
ADXL345,1906,0.235359609,-3.451940775,9.25747776,9.88292408
MPU6050_A,1921,0.861912608,0.304063618,10.043676376,10.085176468
ADXL345,1921,0.470719218,-2.745862007,8.865211487,9.292648315
MPU6050_A,1936,0.320823014,0.20590134,10.414777756,10.421751976
ADXL345,1936,0.078453198,-3.295034409,9.25747776,9.826713562
MPU6050_A,1951,0.691924274,0.256179571,10.103530884,10.130435944
ADXL345,1951,0.078453198,-3.05967474,9.885103226,10.348093033
MPU6050_A,1966,0.842759013,0.263362199,10.098742485,10.137268066
ADXL345,1966,0.0,-2.902768373,9.022118568,9.477588654
MPU6050_A,1981,0.399831682,0.217872351,10.455478668,10.465389252
ADXL345,1981,0.156906396,-3.608847141,9.728197098,10.377197266
MPU6050_A,1996,0.763750315,0.270544797,10.163386345,10.195632935
ADXL345,1996,0.0,-2.981221676,8.551399231,9.056164742
MPU6050_A,2011,0.720654726,0.260968,10.158597946,10.187470436
ADXL345,2011,0.0,-2.82431531,9.022118568,9.453855515
MPU6050_A,2026,0.450109929,0.282515794,10.436325073,10.449846268
ADXL345,2026,0.0,-3.373487711,9.179024696,9.779310226
MPU6050_A,2041,0.787692368,0.227449164,10.168174744,10.201174736
ADXL345,2041,0.0,-2.981221676,8.316039085,8.834261894
MPU6050_A,2056,0.749385118,0.18435353,10.228029251,10.257102013
ADXL345,2056,0.0,-2.745862007,9.100571632,9.505796432
MPU6050_A,2071,0.517147541,0.213083953,10.321403503,10.336547852
ADXL345,2071,-0.470719218,-3.295034409,9.649744034,10.207663536
MPU6050_A,2086,0.74459672,0.253785372,10.189722061,10.220042229
ADXL345,2086,0.0,-3.05967474,9.100571632,9.601146698
MPU6050_A,2101,0.694318473,0.225054964,10.223240852,10.24926281
ADXL345,2101,0.0,-2.82431531,8.786758423,9.229511261
MPU6050_A,2116,0.545877993,0.256179571,10.352528572,10.370075226
ADXL345,2116,-0.313812792,-2.981221676,9.492836952,9.954903603
MPU6050_A,2131,0.715866327,0.268150598,10.127472878,10.156282425
ADXL345,2131,0.156906396,-3.295034409,9.492836952,10.049668312
MPU6050_A,2146,0.67037648,0.268150598,10.278307915,10.303636551
ADXL345,2146,0.0,-3.216581345,9.25747776,9.800372124
MPU6050_A,2161,0.567425787,0.253785372,10.302249908,10.32098484
ADXL345,2161,0.0,-3.138128042,9.414383888,9.923631668
