sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1680,0.615309834,1.307234168,10.486603737,10.585665703
ADXL345,1680,0.235359609,-1.647517204,9.57129097,9.714901924
MPU6050_A,1695,0.763750315,1.388636947,10.290278435,10.41160202
ADXL345,1695,-0.313812792,-2.353595972,9.728197098,10.013775826
MPU6050_A,1710,0.385466486,1.307234168,10.611102104,10.698267937
ADXL345,1710,-0.392266005,-1.882876873,9.414383888,9.60883522
MPU6050_A,1725,0.603338838,1.37666595,10.409989357,10.517942429
ADXL345,1725,-0.392266005,-1.882876873,9.492836952,9.685713768
MPU6050_A,1740,0.665588081,1.403002143,10.352528572,10.468346596
ADXL345,1740,-0.470719218,-2.039783239,10.042009354,10.257886887
MPU6050_A,1755,0.399831682,1.364694953,10.532093048,10.627663612
ADXL345,1755,0.0,-1.882876873,9.492836952,9.677767754
MPU6050_A,1771,0.711077929,1.359906554,10.414777756,10.527230263
ADXL345,1771,-0.235359609,-2.118236542,10.120463371,10.342441559
MPU6050_A,1786,0.672770679,1.340752959,10.37407589,10.481969833
ADXL345,1786,0.0,-1.569064021,9.414383888,9.544243813
MPU6050_A,1801,0.421379507,1.371877551,10.546458244,10.643654823
ADXL345,1801,-0.313812792,-2.196689606,10.591181755,10.821139336
MPU6050_A,1816,0.567425787,1.383848548,10.436325073,10.542954445
ADXL345,1816,0.0,-1.882876873,9.649744034,9.831723213
MPU6050_A,1831,0.615309834,1.407790542,10.41238308,10.525122643
ADXL345,1831,0.0,-1.961330056,9.179024696,9.386229515
MPU6050_A,1846,0.464475125,1.398213744,10.508151054,10.610937119
ADXL345,1846,-0.313812792,-1.725970387,9.96355629,10.116812706
MPU6050_A,1861,0.679953277,1.405396342,10.493785858,10.609289169
ADXL345,1861,-0.392266005,-2.275142908,9.179024696,9.464916229
MPU6050_A,1876,0.665588081,1.403002143,10.424354553,10.539382935
ADXL345,1876,0.0,-1.961330056,9.885103226,10.077801704
MPU6050_A,1891,0.466869324,1.405396342,10.544064522,10.647553444
ADXL345,1891,-0.078453198,-1.490610838,9.885103226,9.997166634
MPU6050_A,1906,0.591367841,1.343147159,10.474632263,10.57694149
ADXL345,1906,0.0,-1.882876873,9.25747776,9.447016716
MPU6050_A,1921,0.586579442,1.400607944,10.484209061,10.593603134
ADXL345,1921,0.0,-1.961330056,9.492836952,9.693336487
MPU6050_A,1936,0.462080926,1.383848548,10.496180534,10.597092628
ADXL345,1936,0.0,-2.196689606,9.885103226,10.126238823
MPU6050_A,1951,0.627280831,1.364694953,10.457873344,10.565177917
ADXL345,1951,0.0,-1.882876873,9.649744034,9.831723213
MPU6050_A,1966,0.574608386,1.369483352,10.388441086,10.494063377
ADXL345,1966,0.0,-2.039783239,8.394492149,8.638762474
MPU6050_A,1981,0.459686726,1.340752959,10.568006516,10.662630081
ADXL345,1981,-0.235359609,-2.118236542,9.492836952,9.729146004
MPU6050_A,1996,0.644040287,1.398213744,10.481815338,10.594255447
ADXL345,1996,-0.235359609,-1.804423571,9.25747776,9.43462944
MPU6050_A,2011,0.555454791,1.345541358,10.462661743,10.56344223
ADXL345,2011,0.0,-1.412157655,10.120463371,10.218510628
MPU6050_A,2026,0.55784899,1.398213744,10.524910927,10.632024765
ADXL345,2026,-0.313812792,-1.882876873,9.492836952,9.682853699
MPU6050_A,2041,0.639251828,1.470039845,10.493785858,10.615516663
ADXL345,2041,0.470719218,-2.039783239,9.492836952,9.720917702
MPU6050_A,2056,0.565031588,1.326387763,10.465055466,10.563898087
