sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
ADXL345,3578,1.137571454,-0.313812792,10.159689903,10.227993011
MPU6050_A,4709,2.138022184,3.016694069,11.712434769,12.282211304
ADXL345,4709,0.862985194,-0.313812792,11.061901093,11.099949837
MPU6050_A,4724,2.013523579,2.971204281,11.920730591,12.449342728
ADXL345,4724,0.745305419,-0.392266005,11.258034706,11.289495468
MPU6050_A,4739,2.003946781,2.911349297,11.990161896,12.500229836
ADXL345,4739,0.706078827,-0.392266005,11.297261238,11.326099396
MPU6050_A,4754,1.953668594,2.961627483,12.172121048,12.678667068
ADXL345,4754,0.588398993,-0.431492597,11.336487770,11.359945297
MPU6050_A,4769,1.881842494,2.971204281,12.208034515,12.704545975
ADXL345,4769,0.549172401,-0.431492597,11.336487770,11.357981682
MPU6050_A,4789,1.821987510,2.916137695,12.208034515,12.683043480
ADXL345,4789,0.392266005,-0.431492597,11.179581642,11.194780350
MPU6050_A,4804,1.731007814,2.904166698,12.143390656,12.605257034
ADXL345,4804,0.353039414,-0.431492597,11.179581642,11.193474770
MPU6050_A,4819,1.570596337,2.944868088,12.102689743,12.554446220
ADXL345,4819,0.235359609,-0.392266005,11.022674561,11.032162666
MPU6050_A,4834,1.484405041,2.904166698,11.959037781,12.395814896
ADXL345,4834,0.235359609,-0.392266005,10.944221497,10.953778267
MPU6050_A,4849,1.352723956,2.908955097,11.762712479,12.192345619
ADXL345,4849,0.117679805,-0.392266005,10.708862305,10.716690063
MPU6050_A,4872,1.244984865,2.944868088,11.604695320,12.037075996
ADXL345,4872,0.039226599,-0.392266005,10.395049095,10.402521133
MPU6050_A,4887,1.192312479,3.002328873,11.355698586,11.806247711
ADXL345,4887,0.000000000,-0.392266005,10.159689903,10.167259216
MPU6050_A,4902,1.077390790,2.959233284,11.240777016,11.673598289
ADXL345,4902,0.000000000,-0.353039414,9.963556290,9.969808578
MPU6050_A,4917,1.010353088,2.935291290,10.931924820,11.364142418
ADXL345,4917,-0.078453198,-0.392266005,9.806650162,9.814805984
MPU6050_A,4932,0.926556051,3.007117271,10.860098839,11.306768417
ADXL345,4932,-0.156906396,-0.353039414,9.414383888,9.422307014
MPU6050_A,4954,0.893037260,2.983175278,10.546458244,10.996573448
ADXL345,4954,-0.235359609,-0.353039414,9.218251228,9.228011131
MPU6050_A,4969,0.809240162,2.968810081,10.419566154,10.864439964
ADXL345,4969,-0.235359609,-0.313812792,9.139798164,9.148211479
MPU6050_A,4984,0.816422760,2.940079689,10.409989357,10.847971916
ADXL345,4984,-0.235359609,-0.274586201,8.943664551,8.950973511
MPU6050_A,4999,0.711077929,2.995146275,10.311826706,10.761519432
ADXL345,4999,-0.313812792,-0.313812792,8.825984955,8.837136269
MPU6050_A,5014,0.782903969,3.002328873,10.263942719,10.722660065
ADXL345,5014,-0.274586201,-0.431492597,8.865211487,8.879952431
MPU6050_A,5036,0.694318473,2.918531895,10.249577522,10.679594994
ADXL345,5036,-0.235359609,-0.313812792,8.786758423,8.795509338
MPU6050_A,5051,0.763750315,2.975992680,10.402806282,10.847037315
ADXL345,5051,-0.274586201,-0.353039414,8.825984955,8.837309837
MPU6050_A,5066,0.842759013,2.980781078,10.376470566,10.828963280
ADXL345,5066,-0.274586201,-0.353039414,8.982891083,8.994018555
MPU6050_A,5081,0.802057564,3.002328873,10.455478668,10.907534599
ADXL345,5081,-0.196133003,-0.353039414,9.100571632,9.109528542
MPU6050_A,5096,0.847547412,2.952050686,10.656591415,11.090351105
ADXL345,5096,-0.117679805,-0.353039414,9.139798164,9.147370338
