sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1682,2.037465572,3.033453465,10.330980301,10.958205223
ADXL345,1682,0.784532011,0.235359609,9.649744034,9.684443474
MPU6050_A,1697,1.972822189,2.952050686,10.216058731,10.815474510
ADXL345,1697,0.745305419,0.196133003,9.767423630,9.797780991
MPU6050_A,1712,2.018311977,3.028665066,10.455478668,11.070837021
ADXL345,1712,0.745305419,0.235359609,9.688970566,9.720443726
MPU6050_A,1727,2.003946781,2.975992680,10.314221382,10.920416832
ADXL345,1727,0.706078827,0.235359609,9.767423630,9.795739174
MPU6050_A,1742,2.039859772,3.021482468,10.445901871,11.063780785
ADXL345,1742,0.706078827,0.235359609,9.806650162,9.834852219
MPU6050_A,1804,2.051830769,2.949656487,10.582371712,11.175735474
ADXL345,1804,0.666852236,0.235359609,9.885103226,9.910366058
MPU6050_A,1819,1.996764183,3.002328873,10.589553833,11.186585426
ADXL345,1819,0.627625585,0.235359609,9.963556290,9.986078262
MPU6050_A,1834,1.994369984,2.956839085,10.618284225,11.201266289
ADXL345,1834,0.627625585,0.274586201,9.963556290,9.987079620
MPU6050_A,1849,1.960851192,2.973598480,10.711658478,11.288350105
ADXL345,1849,0.627625585,0.235359609,9.963556290,9.986078262
MPU6050_A,1864,1.920149803,3.033453465,10.740388870,11.324520111
ADXL345,1864,0.666852236,0.235359609,10.081236839,10.106009483
MPU6050_A,1889,1.903390408,2.999934673,10.733205795,11.305936813
ADXL345,1889,0.588398993,0.235359609,10.042009354,10.061985970
MPU6050_A,1904,1.939303398,3.021482468,10.836156845,11.415452003
ADXL345,1904,0.549172401,0.235359609,10.081236839,10.098926544
MPU6050_A,1919,1.836352706,2.956839085,10.876858711,11.420207977
ADXL345,1919,0.509945810,0.274586201,10.081236839,10.097860336
MPU6050_A,1934,1.843535304,2.952050686,10.857705116,11.401885033
ADXL345,1934,0.509945810,0.235359609,10.120463371,10.136035919
MPU6050_A,1949,1.735796213,3.023876667,10.893617630,11.437994957
ADXL345,1949,0.509945810,0.274586201,10.120463371,10.137022018
MPU6050_A,1972,1.790862918,3.028665066,10.946290016,11.497880936
ADXL345,1972,0.509945810,0.196133003,10.159689903,10.174370766
MPU6050_A,1987,1.812410712,3.055001259,10.975020409,11.535551071
ADXL345,1987,0.470719218,0.235359609,10.159689903,10.173311234
MPU6050_A,2002,1.762132406,3.007117271,10.970232010,11.510597229
ADXL345,2002,0.392266005,0.196133003,10.159689903,10.169151306
MPU6050_A,2017,1.798045516,2.975992680,10.879252434,11.421367645
ADXL345,2017,0.431492597,0.235359609,10.120463371,10.132391930
MPU6050_A,2032,1.783680320,3.019088268,10.898406029,11.448653221
ADXL345,2032,0.353039414,0.235359609,10.120463371,10.129354477
MPU6050_A,2054,1.754949808,3.062183857,10.982203484,11.535407066
ADXL345,2054,0.353039414,0.196133003,10.277369499,10.285301208
MPU6050_A,2069,1.716642618,2.997540474,10.982203484,11.512640953
ADXL345,2069,0.353039414,0.196133003,10.198916435,10.206909180
MPU6050_A,2084,1.695094824,2.990357876,11.018115997,11.541856766
ADXL345,2084,0.353039414,0.156906396,10.120463371,10.127834320
MPU6050_A,2099,1.690306425,2.978386879,10.991780281,11.512912750
ADXL345,2099,0.274586201,0.156906396,10.120463371,10.125403404
MPU6050_A,2114,1.656787634,3.112462282,10.960655212,11.513832092
ADXL345,2114,0.235359609,0.156906396,10.198916435,10.202837944
MPU6050_A,2138,1.616086125,3.021482468,11.001357079,11.522627831
ADXL345,2138,0.235359609,0.196133003,10.120463371,10.125099182
MPU6050_A,2153,1.613691926,3.023876667,10.900800705,11.426954269
ADXL345,2153,0.196133003,0.156906396,10.081236839,10.084365845
MPU6050_A,2168,1.582567334,2.973598480,10.917559624,11.425406456
ADXL345,2168,0.156906396,0.156906396,10.120463371,10.122895241
MPU6050_A,2183,1.546654344,2.997540474,10.828974724,11.342137337
ADXL345,2183,0.156906396,0.156906396,10.042009354,10.044460297
MPU6050_A,2198,1.520318031,3.045424461,10.869675636,11.390163422
ADXL345,2198,0.117679805,0.156906396,10.002782822,10.004705429
MPU6050_A,2218,1.501164436,3.021482468,10.843339920,11.356094360
ADXL345,2218,0.117679805,0.117679805,10.002782822,10.004166603
MPU6050_A,2233,1.448492050,3.004723072,10.805032730,11.308192253
ADXL345,2233,0.117679805,0.117679805,10.002782822,10.004166603
MPU6050_A,2248,1.465251446,2.995146275,10.819397926,11.321537971
ADXL345,2248,0.117679805,0.078453198,10.002782822,10.003782272
MPU6050_A,2263,1.458068848,2.975992680,10.730812073,11.230887413
ADXL345,2263,0.117679805,0.156906396,9.924329758,9.926267624
MPU6050_A,2278,1.467645645,3.045424461,10.800244331,11.316972733
ADXL345,2278,0.039226599,0.156906396,9.924329758,9.925647736
MPU6050_A,5058,1.836352706,3.007117271,10.922348022,11.476612091
ADXL345,5058,0.392266005,0.156906396,10.081236839,10.090085983
MPU6050_A,5073,1.853112102,2.964021683,10.900800705,11.447571754
ADXL345,5073,0.470719218,0.117679805,10.120463371,10.132087708
MPU6050_A,5088,1.869871497,2.949656487,10.869675636,11.416949272
ADXL345,5088,0.470719218,0.117679805,10.120463371,10.132087708
MPU6050_A,5103,1.845929503,2.983175278,10.857705116,11.410369873
ADXL345,5103,0.509945810,0.117679805,10.120463371,10.133985519
MPU6050_A,5118,1.857900500,2.913743496,10.910377502,11.444562912
ADXL345,5118,0.470719218,0.117679805,10.120463371,10.132087708
MPU6050_A,5141,1.886630893,2.973598480,10.773907661,11.334846497
ADXL345,5141,0.509945810,0.117679805,10.042009354,10.055637360
MPU6050_A,5156,1.929726601,2.978386879,10.759542465,11.329711914
ADXL345,5156,0.588398993,0.156906396,10.081236839,10.099612236
MPU6050_A,5171,1.941697598,2.920926094,10.699687004,11.259898186
ADXL345,5171,0.588398993,0.156906396,10.081236839,10.099612236
MPU6050_A,5186,1.932120800,2.975992680,10.706870079,11.279480934
ADXL345,5186,0.627625585,0.117679805,10.002782822,10.023144722
MPU6050_A,5201,1.977610588,2.906560898,10.661379814,11.226043701
ADXL345,5201,0.627625585,0.156906396,10.042009354,10.062827110
MPU6050_A,5226,1.965639591,2.973598480,10.582371712,11.166584969
ADXL345,5226,0.627625585,0.117679805,9.963556290,9.983998299
MPU6050_A,5241,2.015917778,2.959233284,10.649409294,11.235252380
ADXL345,5241,0.627625585,0.156906396,9.885103226,9.906250000
MPU6050_A,5256,1.996764183,2.911349297,10.558429718,11.132989883
ADXL345,5256,0.666852236,0.117679805,9.924329758,9.947404861
MPU6050_A,5271,1.968033791,2.901772499,10.594342232,11.159459114
ADXL345,5271,0.666852236,0.156906396,9.924329758,9.947946548
MPU6050_A,5286,2.020706177,2.923320293,10.498574257,11.083731651
ADXL345,5286,0.666852236,0.117679805,9.885103226,9.908269882
MPU6050_A,5313,2.027888775,2.956839085,10.455478668,11.053155899
ADXL345,5313,0.706078827,0.117679805,9.806650162,9.832740784
MPU6050_A,5328,1.991975784,2.978386879,10.426748276,11.025236130
ADXL345,5328,0.745305419,0.156906396,9.806650162,9.836182594
MPU6050_A,5343,2.008735180,3.004723072,10.352528572,10.965319633
ADXL345,5343,0.706078827,0.156906396,9.806650162,9.833288193
MPU6050_A,5358,2.030282974,2.975992680,10.297461510,10.909459114
ADXL345,5358,0.745305419,0.196133003,9.728197098,9.758676529
MPU6050_A,5373,1.994369984,2.997540474,10.381258965,10.987870216
ADXL345,5373,0.706078827,0.196133003,9.688970566,9.716644287
MPU6050_A,5398,2.042253971,2.942473888,10.256759644,10.864164352
ADXL345,5398,0.706078827,0.156906396,9.649744034,9.676814079
MPU6050_A,5413,2.049436569,2.980781078,10.381258965,10.993442535
ADXL345,5413,0.784532011,0.196133003,9.610517502,9.644480705
MPU6050_A,5428,2.003946781,3.023876667,10.256759644,10.879372597
ADXL345,5428,0.784532011,0.156906396,9.649744034,9.682854652
MPU6050_A,5443,2.059013367,2.947262287,10.323798180,10.931911469
ADXL345,5443,0.745305419,0.196133003,9.688970566,9.719573021
MPU6050_A,5458,2.059013367,2.995146275,10.218452454,10.845607758
ADXL345,5458,0.745305419,0.196133003,9.610517502,9.641368866
MPU6050_A,5484,2.063801765,3.014299870,10.182539940,10.818013191
ADXL345,5484,0.745305419,0.196133003,9.571290970,9.602268219
MPU6050_A,5499,2.047042370,2.964021683,10.220847130,10.837043762
ADXL345,5499,0.823758602,0.156906396,9.532063484,9.568878174
MPU6050_A,5514,2.018311977,2.978386879,10.182539940,10.799467087
ADXL345,5514,0.823758602,0.196133003,9.492836952,9.530529976
MPU6050_A,5529,2.011129379,2.990357876,10.189722061,10.808205605
ADXL345,5529,0.784532011,0.196133003,9.532063484,9.566305161
MPU6050_A,5544,2.085349798,3.035847664,10.292673111,10.931796074
ADXL345,5544,0.784532011,0.235359609,9.532063484,9.567190170
MPU6050_A,5571,2.070984364,3.066972494,10.218452454,10.867938042
ADXL345,5571,0.745305419,0.196133003,9.571290970,9.602268219
MPU6050_A,5586,2.003946781,3.026270866,10.218452454,10.843933105
ADXL345,5586,0.745305419,0.196133003,9.571290970,9.602268219
MPU6050_A,5601,1.932120800,3.011905670,10.225635529,10.833664894
ADXL345,5601,0.706078827,0.196133003,9.610517502,9.638416290
MPU6050_A,5616,2.008735180,2.952050686,10.247182846,10.851469040
ADXL345,5616,0.706078827,0.235359609,9.571290970,9.600185394
MPU6050_A,5631,2.073378563,3.019088268,10.254365921,10.888792992
ADXL345,5631,0.706078827,0.235359609,9.610517502,9.639293671
MPU6050_A,5656,2.075772762,3.011905670,10.376470566,11.002343178
ADXL345,5656,0.745305419,0.196133003,9.728197098,9.758676529
MPU6050_A,5671,1.999158382,3.023876667,10.225635529,10.849151611
ADXL345,5671,0.706078827,0.235359609,9.571290970,9.600185394
MPU6050_A,5686,1.958456993,3.014299870,10.453084946,11.053893089
ADXL345,5686,0.666852236,0.196133003,9.688970566,9.713871956
MPU6050_A,5701,2.003946781,3.055001259,10.390835762,11.014458656
ADXL345,5701,0.706078827,0.235359609,9.806650162,9.834852219
MPU6050_A,5716,2.032677174,3.071760893,10.450690269,11.080813408
ADXL345,5716,0.666852236,0.196133003,9.728197098,9.752998352
MPU6050_A,5743,2.035071373,3.050212860,10.400412560,11.027869225
ADXL345,5743,0.666852236,0.196133003,9.806650162,9.831254005
MPU6050_A,5758,2.015917778,3.043030262,10.469843864,11.087903023
ADXL345,5758,0.666852236,0.235359609,9.845876694,9.871239662
MPU6050_A,5773,1.989581585,3.062183857,10.572794914,11.185678482
ADXL345,5773,0.627625585,0.235359609,9.845876694,9.868667603
MPU6050_A,5788,1.984793186,3.105279684,10.512939453,11.140200615
ADXL345,5788,0.588398993,0.235359609,9.924329758,9.944542885
MPU6050_A,5803,1.991975784,3.062183857,10.556035042,11.170264244
ADXL345,5803,0.627625585,0.235359609,9.924329758,9.946940422
MPU6050_A,5828,1.953668594,3.095702887,10.694898605,11.304028511
ADXL345,5828,0.549172401,0.235359609,10.002782822,10.020611763
MPU6050_A,5843,1.929726601,3.088520288,10.771512985,11.370501518
ADXL345,5843,0.588398993,0.196133003,9.963556290,9.982842445
MPU6050_A,5858,1.884236693,3.052607059,10.711658478,11.296387672
ADXL345,5858,0.588398993,0.196133003,9.963556290,9.982842445
MPU6050_A,5873,1.891419291,3.033453465,10.764330864,11.342404366
ADXL345,5873,0.509945810,0.196133003,10.002782822,10.017693520
MPU6050_A,5888,1.886630893,3.021482468,10.776301384,11.349775314
ADXL345,5888,0.509945810,0.156906396,10.042009354,10.056173325
MPU6050_A,5914,1.936909199,3.078943491,10.726023674,11.326036453
ADXL345,5914,0.509945810,0.235359609,10.042009354,10.057703018
MPU6050_A,5929,1.853112102,3.059789658,10.817003250,11.393151283
ADXL345,5929,0.470719218,0.196133003,10.081236839,10.094125748
MPU6050_A,5944,1.829170108,3.002328873,10.814609528,11.371703148
ADXL345,5944,0.431492597,0.196133003,10.081236839,10.092372894
MPU6050_A,5959,1.860294700,3.019088268,10.929531097,11.490441322
ADXL345,5959,0.431492597,0.196133003,10.120463371,10.131556511
MPU6050_A,5974,1.869871497,3.014299870,10.862493515,11.426993370
ADXL345,5974,0.431492597,0.196133003,10.120463371,10.131556511
MPU6050_A,5999,1.742978811,3.090914488,10.936713219,11.497975349
ADXL345,5999,0.392266005,0.196133003,10.120463371,10.129961014
MPU6050_A,6014,1.774103403,3.021482468,10.919954300,11.468313217
ADXL345,6014,0.431492597,0.196133003,10.120463371,10.131556511
MPU6050_A,6029,1.781286120,3.028665066,10.941501617,11.491834641
ADXL345,6029,0.392266005,0.196133003,10.159689903,10.169151306
MPU6050_A,6044,1.800439715,3.045424461,10.929531097,11.487855911
ADXL345,6044,0.353039414,0.196133003,10.120463371,10.128518105
MPU6050_A,6059,1.733402014,3.055001259,10.917559624,11.468688965
ADXL345,6059,0.353039414,0.156906396,10.120463371,10.127834320
MPU6050_A,6084,1.671152830,3.043030262,10.919954300,11.458541870
ADXL345,6084,0.313812792,0.196133003,10.120463371,10.127226830
MPU6050_A,6099,1.675941229,3.002328873,10.836156845,11.368599892
ADXL345,6099,0.313812792,0.196133003,10.120463371,10.127226830
MPU6050_A,6114,1.661576033,3.011905670,10.876858711,11.407825470
ADXL345,6114,0.274586201,0.196133003,10.042009354,10.047677040
MPU6050_A,6129,1.678335428,3.009511471,10.934319496,11.464437485
ADXL345,6129,0.274586201,0.196133003,10.081236839,10.086882591
MPU6050_A,6144,1.611297727,3.059789658,10.886435509,11.422480583
ADXL345,6144,0.274586201,0.156906396,10.081236839,10.086195946
MPU6050_A,6171,1.549048543,2.961627483,10.807426453,11.312438011
ADXL345,6171,0.235359609,0.156906396,9.963556290,9.967571259
MPU6050_A,6186,1.608903527,2.964021683,10.812214851,11.325986862
ADXL345,6186,0.196133003,0.156906396,10.002782822,10.005935669
MPU6050_A,6201,1.529894829,3.021482468,10.797849655,11.316514015
ADXL345,6201,0.196133003,0.156906396,9.963556290,9.966721535
MPU6050_A,6216,1.553836942,3.057395458,10.812214851,11.343106270
ADXL345,6216,0.235359609,0.156906396,9.924329758,9.928359985
MPU6050_A,6231,1.513135433,2.980781078,10.704475403,11.214295387
ADXL345,6231,0.156906396,0.117679805,9.885103226,9.887048721
MPU6050_A,6257,1.565807939,2.964021683,10.726023674,11.237648964
ADXL345,6257,0.117679805,0.196133003,9.924329758,9.926965714
MPU6050_A,6272,1.501164436,3.016694069,10.690110207,11.208585739
ADXL345,6272,0.078453198,0.117679805,9.885103226,9.886115074
MPU6050_A,6287,1.446097851,2.949656487,10.685321808,11.178898811
ADXL345,6287,0.078453198,0.117679805,9.885103226,9.886115074
MPU6050_A,6302,1.381454349,2.980781078,10.690110207,11.183556557
ADXL345,6302,0.078453198,0.117679805,9.845876694,9.846892357
MPU6050_A,6317,1.436521053,2.944868088,10.606313705,11.100888252
ADXL345,6317,0.117679805,0.117679805,9.806650162,9.808062553
MPU6050_A,6340,1.386242747,2.956839085,10.615890503,11.106830597
ADXL345,6340,0.078453198,0.156906396,9.767423630,9.768999100
MPU6050_A,6355,1.350329757,2.999934673,10.603919029,11.102526665
ADXL345,6355,0.039226599,0.078453198,9.688970566,9.689367294
MPU6050_A,6370,1.374271750,2.949656487,10.474632263,10.968455315
ADXL345,6370,0.078453198,0.078453198,9.688970566,9.689605713
MPU6050_A,6385,1.304839969,2.928108692,10.481815338,10.961062431
ADXL345,6385,0.039226599,0.117679805,9.649744034,9.650541306
MPU6050_A,6400,1.338358760,2.937685490,10.524910927,11.008857727
ADXL345,6400,0.039226599,0.117679805,9.688970566,9.689764977
MPU6050_A,6427,1.376665950,2.975992680,10.496180534,10.996433258
ADXL345,6427,0.039226599,0.078453198,9.610517502,9.610918045
MPU6050_A,6442,1.333570361,2.918531895,10.500968933,10.980281830
ADXL345,6442,0.039226599,0.117679805,9.649744034,9.650541306
MPU6050_A,6457,1.304839969,2.942473888,10.558429718,11.038169861
ADXL345,6457,0.039226599,0.117679805,9.532063484,9.532870293
