sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1680,1.484405041,0.019153614,9.107542992,9.22773838
ADXL345,1680,-0.549172401,-0.627625585,8.237586021,8.279693604
MPU6050_A,1695,0.055066638,-0.059855044,10.457873344,10.458189964
ADXL345,1695,0.0,-3.373487711,10.042009354,10.593505859
MPU6050_A,1710,0.363918662,0.023942016,10.534487724,10.540799141
ADXL345,1710,0.0,-4.707191944,10.355822563,11.375443459
MPU6050_A,1725,1.180341482,0.011971008,9.751583099,9.82276535
ADXL345,1725,0.0,-0.941438437,8.237586021,8.291208267
MPU6050_A,1740,0.313640416,-0.021547815,10.386047363,10.390804291
ADXL345,1740,-0.235359609,-3.84420681,9.96355629,10.682030678
MPU6050_A,1755,0.344765037,-0.129286885,10.189722061,10.196372032
ADXL345,1755,-0.156906396,-4.079566479,8.943664551,9.831409454
MPU6050_A,1770,1.058237195,0.069431849,10.06761837,10.12332058
ADXL345,1770,-0.392266005,-1.412157655,8.943664551,9.062957764
MPU6050_A,1785,0.435744703,0.086191259,10.263942719,10.273550034
ADXL345,1785,0.235359609,-4.236473083,10.042009354,10.901607513
MPU6050_A,1800,0.359130263,-0.023942016,10.388441086,10.394674301
ADXL345,1800,0.0,-4.079566479,8.865211487,9.758833885
MPU6050_A,1815,0.715866327,-0.016759412,10.036493301,10.062005043
ADXL345,1815,0.0,-1.961330056,8.629852295,8.849925041
MPU6050_A,1830,0.66798228,0.019153614,10.072406769,10.094550133
ADXL345,1830,0.0,-3.608847141,9.806650162,10.449601173
MPU6050_A,1845,0.411802679,0.02873042,10.309432983,10.317694664
ADXL345,1845,0.0,-3.608847141,9.492836952,10.155674934
MPU6050_A,1860,0.656011283,0.026336219,10.10592556,10.127229691
ADXL345,1860,0.0,-2.510502338,8.159132957,8.53663063
MPU6050_A,1875,0.766144514,0.079008654,10.012551308,10.042131424
ADXL345,1875,-0.470719218,-3.765753746,10.042009354,10.735196114
MPU6050_A,1890,0.533906996,-0.055066638,10.256759644,10.270793915
