sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1680,-0.457292527,0.67037648,10.635044098,10.665959358
ADXL345,1680,-0.549172401,-3.138128042,9.96355629,10.460492134
MPU6050_A,1695,0.158017308,0.675164878,9.909601212,9.933832169
ADXL345,1695,-0.627625585,-3.608847141,9.335930824,10.028822899
MPU6050_A,1710,0.18674773,0.531512797,10.218452454,10.233970642
ADXL345,1710,-0.156906396,-2.039783239,8.786758423,9.021777153
MPU6050_A,1725,-0.272938997,0.617704034,10.639832497,10.661242485
ADXL345,1725,-0.784532011,-2.902768373,9.492836952,9.957686424
MPU6050_A,1740,0.181959331,0.617704034,10.06761837,10.088191032
ADXL345,1740,-0.784532011,-3.138128042,9.96355629,10.475485802
MPU6050_A,1755,-0.081402861,0.648828685,10.192116737,10.213072777
ADXL345,1755,-0.941438437,-2.353595972,10.120463371,10.433096886
MPU6050_A,1770,-0.29688102,0.675164878,10.568006516,10.593712807
ADXL345,1770,-0.627625585,-2.745862007,10.355822563,10.732042313
MPU6050_A,1785,0.287304193,0.646434486,10.18253994,10.207082748
ADXL345,1785,-0.470719218,-3.05967474,8.159132957,8.726662636
MPU6050_A,1800,-0.011971008,0.627280831,10.304644585,10.323726654
ADXL345,1800,-0.941438437,-2.588955641,9.179024696,9.583500862
MPU6050_A,1815,-0.244208574,0.555454791,10.524910927,10.542387009
ADXL345,1815,-1.01989162,-2.981221676,9.806650162,10.300400734
MPU6050_A,1830,0.026336219,0.603338838,10.40041256,10.417931557
ADXL345,1830,-0.470719218,-3.451940775,9.179024696,9.817940712
MPU6050_A,1845,0.081402861,0.627280831,10.101137161,10.120923042
ADXL345,1845,-0.470719218,-2.039783239,9.335930824,9.567752838
MPU6050_A,1860,-0.193930343,0.636857629,10.496180534,10.517271042
ADXL345,1860,-0.784532011,-2.82431531,9.806650162,10.235362053
MPU6050_A,1875,0.033518825,0.612915635,10.386047363,10.40417099
ADXL345,1875,-0.784532011,-2.745862007,9.414383888,9.837981224
MPU6050_A,1890,0.129286885,0.581790984,10.10592556,10.123483658
ADXL345,1890,-0.784532011,-2.432049274,8.159132957,8.549959183
MPU6050_A,1905,-0.189141929,0.648828685,10.376470566,10.398456573
ADXL345,1905,-0.862985194,-2.82431531,9.728197098,10.166578293
MPU6050_A,1920,-0.038307227,0.615309834,10.249577522,10.268101692
ADXL345,1920,-1.01989162,-2.82431531,9.414383888,9.881677628
MPU6050_A,1935,0.074220255,0.629675031,10.235212326,10.254831314
ADXL345,1935,-1.01989162,-2.353595972,9.492836952,9.833287239
MPU6050_A,1950,-0.086191259,0.567425787,10.342951775,10.358863831
ADXL345,1950,-0.627625585,-3.373487711,9.414383888,10.020227432
MPU6050_A,1965,-0.045489833,0.612915635,10.426748276,10.444846153
ADXL345,1965,-0.627625585,-2.510502338,9.414383888,9.763562202
MPU6050_A,1980,0.071826048,0.627280831,10.3357687,10.355034828
ADXL345,1980,-0.706078827,-2.588955641,9.022118568,9.412750244
MPU6050_A,1995,-0.146046311,0.605733037,10.285490036,10.304346085
ADXL345,1995,-1.01989162,-2.902768373,9.57129097,10.053648949
MPU6050_A,2010,0.004788403,0.615309834,10.314221382,10.332559586
ADXL345,2010,-0.313812792,-2.667408943,9.414383888,9.790003777
MPU6050_A,2025,0.052672438,0.624886632,10.314221382,10.333267212
ADXL345,2025,-0.470719218,-2.588955641,9.25747776,9.624197006
MPU6050_A,2040,-0.110133275,0.63206923,10.453084946,10.472756386
ADXL345,2040,-0.784532011,-2.745862007,10.042009354,10.440172195
MPU6050_A,2055,0.021547815,0.610521436,10.350133896,10.368146896
ADXL345,2055,-0.470719218,-2.588955641,8.865211487,9.247499466
MPU6050_A,2070,0.009576807,0.586579442,10.218452454,10.235279083
ADXL345,2070,-0.784532011,-2.588955641,9.414383888,9.79534626
MPU6050_A,2085,-0.088585466,0.665588081,10.256759644,10.27871418
ADXL345,2085,-0.470719218,-2.981221676,9.100571632,9.587995529
MPU6050_A,2100,0.02873042,0.639251828,10.369287491,10.38901329
ADXL345,2100,-0.470719218,-2.745862007,9.806650162,10.194690704
MPU6050_A,2115,0.081402861,0.675164878,10.32379818,10.346172333
ADXL345,2115,-0.941438437,-2.510502338,9.885103226,10.242275238
MPU6050_A,2130,-0.112527482,0.70628953,10.354922295,10.379591942
ADXL345,2130,-1.01989162,-2.82431531,9.25747776,9.732308388
MPU6050_A,2145,0.009576807,0.610521436,10.273519516,10.291648865
ADXL345,2145,-0.627625585,-2.82431531,9.25747776,9.69904995
MPU6050_A,2160,0.01436521,0.641646028,10.295066833,10.315052986
ADXL345,2160,-0.627625585,-2.82431531,9.649744034,10.074136734
MPU6050_A,2175,-0.045489833,0.639251828,10.328586578,10.348449707
ADXL345,2175,-0.706078827,-2.745862007,9.806650162,10.208266258
MPU6050_A,2190,-0.04070143,0.651222885,10.299856186,10.320503235
