sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,2679,-1.204283476,0.514753342,10.196905136,10.280668259
ADXL345,2679,-1.647517204,-3.05967474,9.414383888,10.035264969
MPU6050_A,2694,-1.328781962,0.543483794,10.196905136,10.297471046
ADXL345,2694,-1.647517204,-2.667408943,9.022118568,9.551335335
MPU6050_A,2709,-1.290474772,0.524330199,10.261548042,10.355656624
ADXL345,2709,-1.804423571,-2.745862007,9.885103226,10.416859627
MPU6050_A,2724,-1.235408068,0.505176544,10.084377289,10.172320366
ADXL345,2724,-1.804423571,-3.530394077,8.943664551,9.783085823
MPU6050_A,2739,-1.288080573,0.521935999,10.172963142,10.267460823
ADXL345,2739,-1.882876873,-3.138128042,9.022118568,9.736103058
MPU6050_A,2754,-1.244984865,0.488417149,10.153809547,10.241503716
ADXL345,2754,-2.039783239,-2.510502338,9.179024696,9.732308388
MPU6050_A,2769,-1.309628367,0.486022949,10.158597946,10.254192352
ADXL345,2769,-1.804423571,-2.902768373,9.022118568,9.647830963
MPU6050_A,2784,-1.283292055,0.502782345,10.244789124,10.337085724
ADXL345,2784,-2.275142908,-2.588955641,8.943664551,9.584784508
MPU6050_A,2799,-1.288080573,0.502782345,10.058041573,10.15264225
ADXL345,2799,-2.196689606,-2.981221676,9.414383888,10.116508484
MPU6050_A,2814,-1.240196466,0.55784899,10.149021149,10.239722252
ADXL345,2814,-2.039783239,-2.902768373,8.708305359,9.403263092
MPU6050_A,2829,-1.26653266,0.493205547,10.086771965,10.177932739
ADXL345,2829,-1.647517204,-2.902768373,9.414383888,9.98854351
MPU6050_A,2844,-1.259350061,0.502782345,10.211270332,10.300911903
ADXL345,2844,-1.804423571,-2.82431531,8.865211487,9.4775877
MPU6050_A,2859,-1.235408068,0.529118598,10.074800491,10.164045334
ADXL345,2859,-2.039783239,-2.510502338,9.96355629,10.475485802
MPU6050_A,2874,-1.252167463,0.512359142,10.201693535,10.291014671
ADXL345,2874,-1.961330056,-2.902768373,9.335930824,9.97158432
MPU6050_A,2889,-1.290474772,0.51954174,10.184933662,10.279500008
ADXL345,2889,-2.039783239,-2.353595972,9.022118568,9.544567108
MPU6050_A,2904,-1.249773264,0.502782345,10.158597946,10.247528076
ADXL345,2904,-1.412157655,-2.981221676,9.100571632,9.679993629
MPU6050_A,2919,-1.283292055,0.514753342,10.10592556,10.20007515
ADXL345,2919,-1.961330056,-2.82431531,8.865211487,9.508708954
MPU6050_A,2934,-1.247379065,0.48362875,10.101137161,10.189348221
ADXL345,2934,-1.961330056,-2.902768373,9.022118568,9.678403854
MPU6050_A,2949,-1.268926859,0.572214186,10.163386345,10.258266449
ADXL345,2949,-2.118236542,-2.902768373,9.414383888,10.076885223
MPU6050_A,2964,-1.240196466,0.490811348,10.170568466,10.257653236
ADXL345,2964,-1.961330056,-2.82431531,8.943664551,9.581894875
MPU6050_A,2979,-1.240196466,0.474051923,10.108319283,10.195142746
