sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,2235,0.976834297,-0.047884032,9.998186111,10.045906067
ADXL345,2235,0.313812792,-3.373487711,8.551399231,9.198115349
MPU6050_A,2250,0.878672004,-0.165199921,10.07958889,10.119163513
ADXL345,2250,0.156906396,-3.84420681,8.865211487,9.664084435
MPU6050_A,2265,0.804451764,-0.146046311,9.986215591,10.019629478
ADXL345,2265,0.156906396,-2.745862007,9.414383888,9.807905197
MPU6050_A,2280,0.830788016,-0.1316811,10.122684479,10.157572746
ADXL345,2280,0.0,-3.373487711,9.414383888,10.000552177
MPU6050_A,2295,0.847547412,-0.158017308,10.113107681,10.149790764
ADXL345,2295,0.0,-3.295034409,9.25747776,9.826400757
MPU6050_A,2310,0.799663365,-0.165199921,10.184933662,10.21761322
ADXL345,2310,0.313812792,-3.530394077,9.179024696,9.83954525
MPU6050_A,2325,0.885854602,-0.079008654,10.096348763,10.135444641
ADXL345,2325,0.235359609,-2.981221676,8.708305359,9.207478523
MPU6050_A,2340,0.979228497,-0.098162271,10.010157585,10.058418274
ADXL345,2340,0.549172401,-3.451940775,8.786758423,9.456458092
MPU6050_A,2355,0.782903969,-0.098162271,9.99100399,10.022111893
ADXL345,2355,0.392266005,-3.687300444,9.25747776,9.972509384
MPU6050_A,2370,0.845153213,-0.143652096,10.125079155,10.161306381
ADXL345,2370,0.156906396,-3.451940775,9.414383888,10.028515816
MPU6050_A,2385,0.814028561,-0.110133275,10.103530884,10.136868477
ADXL345,2385,0.313812792,-3.608847141,8.786758423,9.504177094
MPU6050_A,2400,0.828393817,-0.169988319,10.055646896,10.091142654
ADXL345,2400,0.156906396,-3.530394077,8.551399231,9.252822876
MPU6050_A,2415,0.948103845,-0.117315881,10.146626472,10.191500664
ADXL345,2415,0.0,-4.001113415,9.649744034,10.446361542
MPU6050_A,2430,0.871489406,-0.090979666,10.065223694,10.103291512
ADXL345,2430,0.392266005,-3.530394077,8.786758423,9.4775877
MPU6050_A,2445,0.833182216,-0.18435353,10.189722061,10.225390434
ADXL345,2445,0.313812792,-3.295034409,9.414383888,9.979296684
MPU6050_A,2460,0.81881696,-0.067037649,10.216058731,10.24903965
ADXL345,2460,0.0,-3.373487711,9.414383888,10.000552177
MPU6050_A,2475,0.828393817,-0.059855044,10.146626472,10.180562019
ADXL345,2475,0.313812792,-3.295034409,9.492836952,10.053341866
MPU6050_A,2490,0.873883605,-0.112527482,10.055646896,10.094175339
ADXL345,2490,0.470719218,-3.451940775,9.25747776,9.891327858
MPU6050_A,2505,0.89064306,-0.10055647,10.065223694,10.105051994
ADXL345,2505,0.392266005,-3.687300444,9.100571632,9.827027321
MPU6050_A,2520,0.802057564,-0.150834709,10.160991669,10.193713188
ADXL345,2520,0.313812792,-3.295034409,9.57129097,10.127454758
MPU6050_A,2535,0.778115571,-0.18674773,10.060435295,10.092209816
ADXL345,2535,0.156906396,-3.451940775,8.865211487,9.514856339
MPU6050_A,2550,0.842759013,-0.079008654,10.110713959,10.146083832
ADXL345,2550,0.078453198,-3.530394077,8.786758423,9.469792366
MPU6050_A,2565,0.900219858,-0.074220255,10.093954086,10.134288788
ADXL345,2565,0.313812792,-2.82431531,8.237586021,8.713957787
MPU6050_A,2580,0.835576415,-0.090979666,10.038887978,10.074012756
ADXL345,2580,0.0,-2.82431531,9.25747776,9.678721428
MPU6050_A,2595,0.81642276,-0.150834709,10.134655952,10.168605804
ADXL345,2595,0.156906396,-3.84420681,9.57129097,10.315627098
MPU6050_A,2610,0.81642276,-0.04309563,10.127472878,10.16041851
ADXL345,2610,0.0,-3.138128042,8.865211487,9.404244423
MPU6050_A,2625,0.837970614,-0.088585466,10.168174744,10.203029633
ADXL345,2625,0.0,-3.451940775,9.649744034,10.24858284
MPU6050_A,2640,0.89303726,-0.1316811,10.062829971,10.103237152
ADXL345,2640,0.156906396,-3.451940775,9.414383888,10.028515816
MPU6050_A,2655,0.926556051,-0.10295067,10.086771965,10.129761696
ADXL345,2655,0.470719218,-3.687300444,9.414383888,10.121679306
MPU6050_A,2670,0.869095206,-0.090979666,10.010157585,10.048226357
ADXL345,2670,0.078453198,-3.138128042,9.022118568,9.552623749
MPU6050_A,2685,0.814028561,-0.117315881,10.172963142,10.206154823
ADXL345,2685,0.235359609,-3.687300444,9.022118568,9.749369621
MPU6050_A,2700,0.895431459,-0.114921682,10.101137161,10.141399384
ADXL345,2700,0.0,-3.138128042,9.57129097,10.072608948
MPU6050_A,2715,0.842759013,-0.1316811,10.115502357,10.151402473
ADXL345,2715,0.313812792,-3.687300444,9.414383888,10.115595818
MPU6050_A,2730,0.881066203,-0.079008654,10.211270332,10.249515533
ADXL345,2730,0.0,-3.84420681,8.943664551,9.734837532
MPU6050_A,2745,0.876277804,-0.057460841,10.098742485,10.136852264
ADXL345,2745,0.235359609,-3.451940775,9.492836952,10.10372448
MPU6050_A,2760,0.799663365,-0.143652096,10.137049675,10.169556618
ADXL345,2760,0.313812792,-3.05967474,9.25747776,9.755048752
MPU6050_A,2775,0.809240162,-0.136469498,10.110713959,10.143965721
ADXL345,2775,0.313812792,-3.216581345,8.786758423,9.362264633
MPU6050_A,2790,0.842759013,-0.141257897,10.017339706,10.053720474
ADXL345,2790,0.235359609,-3.451940775,8.472946167,9.152164459
