sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,2679,0.74459672,0.859518409,10.386047363,10.44811821
ADXL345,2679,0.156906396,-2.275142908,9.806650162,10.068330765
MPU6050_A,2694,0.725443125,0.885854602,10.381258965,10.444211006
ADXL345,2694,0.156906396,-2.196689606,9.492836952,9.744948387
MPU6050_A,2709,0.768538773,0.828393817,10.357316971,10.418776512
ADXL345,2709,0.156906396,-2.432049274,9.100571632,9.421246529
MPU6050_A,2724,0.806845963,0.895431459,10.330980301,10.401055336
ADXL345,2724,0.235359609,-2.588955641,9.96355629,10.297113419
MPU6050_A,2739,0.754173517,0.840364814,10.364499092,10.425825119
ADXL345,2739,0.156906396,-2.667408943,9.100571632,9.484729767
MPU6050_A,2754,0.785298169,0.864306808,10.419566154,10.484802246
ADXL345,2754,0.156906396,-2.667408943,9.25747776,9.635381699
MPU6050_A,2769,0.785298169,0.837970614,10.316615105,10.380338669
ADXL345,2769,0.470719218,-2.588955641,9.335930824,9.699684143
MPU6050_A,2784,0.778115571,0.950498104,10.381258965,10.453680992
ADXL345,2784,0.0,-2.432049274,9.492836952,9.79942894
MPU6050_A,2799,0.766144514,0.888248801,10.37407589,10.440182686
ADXL345,2799,0.078453198,-2.275142908,9.022118568,9.304894447
MPU6050_A,2814,0.790086567,0.92895025,10.278307915,10.350400925
ADXL345,2814,0.470719218,-2.588955641,9.414383888,9.77521801
MPU6050_A,2829,0.74459672,0.828393817,10.429142952,10.488454819
ADXL345,2829,0.078453198,-2.275142908,9.335930824,9.609476089
MPU6050_A,2844,0.787692368,0.883460402,10.302249908,10.370019913
ADXL345,2844,0.0,-2.667408943,9.022118568,9.408171654
MPU6050_A,2859,0.756567717,0.869095206,10.419566154,10.483085632
ADXL345,2859,0.0,-2.275142908,9.335930824,9.609155655
MPU6050_A,2874,0.81642276,0.89064306,10.453084946,10.522679329
ADXL345,2874,0.0,-2.510502338,9.649744034,9.970967293
MPU6050_A,2889,0.754173517,0.849941611,10.352528572,10.414702415
ADXL345,2889,0.078453198,-1.804423571,9.492836952,9.663128853
MPU6050_A,2904,0.756567717,0.883460402,10.378864288,10.443836212
ADXL345,2904,0.313812792,-2.118236542,8.943664551,9.19644165
MPU6050_A,2919,0.737414122,0.914585054,10.441113472,10.507001877
ADXL345,2919,0.313812792,-2.196689606,9.335930824,9.59601593
MPU6050_A,2934,0.708683729,0.926556051,10.417171478,10.482279778
ADXL345,2934,-0.235359609,-2.510502338,9.335930824,9.670451164
MPU6050_A,2949,0.694318473,0.905008256,10.357316971,10.419939041
ADXL345,2949,-0.156906396,-2.432049274,9.885103226,10.181097984
MPU6050_A,2964,0.749385118,0.873883605,10.283096313,10.347333908
ADXL345,2964,0.156906396,-2.667408943,9.885103226,10.239871025
MPU6050_A,2979,0.758961916,0.823605359,10.366893768,10.42721653
ADXL345,2979,0.0,-2.510502338,9.96355629,10.274972916
MPU6050_A,2994,0.74220252,0.881066203,10.40041256,10.464020729
ADXL345,2994,0.078453198,-2.510502338,9.022118568,9.365222931
MPU6050_A,3009,0.720654726,0.840364814,10.330980301,10.390125275
ADXL345,3009,0.0,-2.353595972,9.96355629,10.237766266
