sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,1681,0.612915635,0.117315881,9.923966408,9.943567276
ADXL345,1681,-0.549172401,-2.275142908,9.57129097,9.853298187
MPU6050_A,1696,0.02873042,0.129286885,10.249577522,10.250432968
ADXL345,1696,-0.470719218,-3.451940775,9.414383888,10.038331032
MPU6050_A,1711,0.038307227,0.136469498,10.268731117,10.269709587
ADXL345,1711,-0.549172401,-3.84420681,9.335930824,10.111336708
MPU6050_A,1726,0.428562105,0.071826048,9.967061996,9.976530075
ADXL345,1726,-0.627625585,-3.216581345,9.100571632,9.672678947
MPU6050_A,1741,0.035913024,0.035913024,10.287884712,10.288010597
ADXL345,1741,-0.784532011,-3.373487711,9.57129097,10.178679466
MPU6050_A,1756,0.158017308,0.112527482,10.251971245,10.253806114
ADXL345,1756,-0.470719218,-3.687300444,9.414383888,10.121679306
MPU6050_A,1771,0.351947635,0.136469498,10.110713959,10.117757797
ADXL345,1771,-0.235359609,-2.667408943,8.629852295,9.035752296
MPU6050_A,1786,0.064643443,0.081402861,10.307038307,10.307562828
ADXL345,1786,-0.313812792,-2.981221676,9.25747776,9.730727196
MPU6050_A,1801,0.023942016,0.146046311,10.287884712,10.288949013
ADXL345,1801,-0.549172401,-3.373487711,8.865211487,9.501262665
MPU6050_A,1816,0.301669419,0.126892686,10.137049675,10.142331123
ADXL345,1816,-0.470719218,-2.981221676,8.708305359,9.216498375
MPU6050_A,1831,0.222660765,0.165199921,10.175356865,10.179133415
ADXL345,1831,-0.235359609,-3.608847141,9.022118568,9.719968796
MPU6050_A,1846,0.079008654,0.110133275,10.230423927,10.231322289
ADXL345,1846,-0.392266005,-2.588955641,8.472946167,8.868335724
MPU6050_A,1861,0.304063618,0.10295067,10.026916504,10.032053947
ADXL345,1861,-0.313812792,-3.05967474,9.414383888,9.904075623
MPU6050_A,1876,0.201112941,0.129286885,10.218452454,10.221248627
ADXL345,1876,-0.313812792,-3.765753746,9.25747776,9.999013901
MPU6050_A,1891,0.090979666,0.112527482,10.275913239,10.276931763
