sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,2268,0.237025961,0.948103845,10.500968933,10.546346664
ADXL345,2268,-0.706078827,-2.196689606,9.96355629,10.227240562
MPU6050_A,2283,0.289698392,0.960074902,10.388441086,10.436732292
ADXL345,2283,-0.392266005,-2.588955641,9.335930824,9.696193695
MPU6050_A,2298,0.181959331,0.9648633,10.445901871,10.49194622
ADXL345,2298,-0.627625585,-2.275142908,9.179024696,9.477588654
MPU6050_A,2313,0.10295067,0.979228497,10.402806282,10.449299812
ADXL345,2313,-0.549172401,-2.432049274,9.96355629,10.27077961
MPU6050_A,2328,0.179565132,1.024718285,10.381258965,10.433256149
ADXL345,2328,-0.549172401,-2.510502338,9.728197098,10.061909676
MPU6050_A,2343,0.196324542,1.027112484,10.417171478,10.469525337
ADXL345,2343,-0.549172401,-2.118236542,9.728197098,9.97127533
MPU6050_A,2358,0.158017308,0.984016895,10.378864288,10.426604271
ADXL345,2358,-0.470719218,-2.510502338,9.96355629,10.285750389
MPU6050_A,2373,0.232237563,0.93134445,10.3357687,10.380243301
ADXL345,2373,-0.235359609,-2.510502338,9.414383888,9.746212006
MPU6050_A,2388,0.114921682,1.007958889,10.40041256,10.449773788
ADXL345,2388,-0.706078827,-1.961330056,9.806650162,10.025753975
MPU6050_A,2403,0.160411507,0.979228497,10.532093048,10.578733444
ADXL345,2403,-0.470719218,-2.432049274,9.022118568,9.356017113
MPU6050_A,2418,0.232237563,0.940921247,10.371682167,10.416864395
ADXL345,2418,-0.706078827,-2.039783239,9.885103226,10.118029594
MPU6050_A,2433,0.150834709,0.979228497,10.386047363,10.433197975
ADXL345,2433,-0.627625585,-2.196689606,9.414383888,9.687620163
MPU6050_A,2448,0.177170932,0.943315446,10.421959877,10.466063499
ADXL345,2448,-0.470719218,-2.510502338,9.414383888,9.754733086
MPU6050_A,2463,0.213083953,0.979228497,10.40041256,10.448582649
ADXL345,2463,-0.627625585,-2.196689606,9.57129097,9.84017086
MPU6050_A,2478,0.119710088,0.938527048,10.41238308,10.455280304
ADXL345,2478,-0.706078827,-2.588955641,9.100571632,9.487973213
MPU6050_A,2493,0.217872351,1.00317049,10.453084946,10.503371239
ADXL345,2493,-0.470719218,-2.510502338,9.100571632,9.452227592
MPU6050_A,2508,0.172382519,0.984016895,10.395624161,10.443514824
ADXL345,2508,-0.627625585,-2.510502338,9.335930824,9.687937737
MPU6050_A,2523,0.134075299,0.974440098,10.419566154,10.465890884
ADXL345,2523,-0.313812792,-2.588955641,9.179024696,9.542308807
MPU6050_A,2538,0.196324542,1.000776291,10.493785858,10.543227196
ADXL345,2538,-0.706078827,-1.961330056,9.885103226,10.102506638
MPU6050_A,2553,0.169988319,0.9672575,10.409989357,10.45621109
ADXL345,2553,-0.392266005,-1.961330056,9.022118568,9.241174698
MPU6050_A,2568,0.10055647,0.995987892,10.29746151,10.346004486
ADXL345,2568,-0.549172401,-2.510502338,9.57129097,9.910288811
MPU6050_A,2583,0.246602774,0.924161851,10.481815338,10.525366783
ADXL345,2583,-0.627625585,-2.432049274,9.492836952,9.819507599
MPU6050_A,2598,0.229843363,0.984016895,10.405200958,10.454153061
ADXL345,2598,-0.156906396,-2.353595972,9.649744034,9.933860779
MPU6050_A,2613,0.162805721,0.948103845,10.443508148,10.48772049
ADXL345,2613,-0.627625585,-2.588955641,10.277369499,10.61701107
MPU6050_A,2628,0.141257897,0.938527048,10.395624161,10.43885994
ADXL345,2628,-0.235359609,-2.039783239,9.885103226,10.096106529
MPU6050_A,2643,0.160411507,0.969651699,10.41238308,10.458664894
ADXL345,2643,-0.313812792,-2.902768373,10.042009354,10.457843781
